,Date,USSWAP1,USSWAP2,USSWAP3,USSWAP4,USSWAP5,USSWAP6,USSWAP7,USSWAP8,USSWAP9,USSWAP10,USSWAP15,USSWAP20,USSWAP25,USSWAP30
635,2015-08-04,0.5875,0.9632,1.2803,1.5325,1.7372,1.9036,2.0389,2.147,2.236,2.3094,2.5336,2.635,2.681,2.7047
636,2015-08-05,0.5915,0.974,1.301,1.563,1.775,1.9469,2.084,2.1949,2.286,2.36,2.585,2.6855,2.73,2.7545
637,2015-08-06,0.5855,0.961,1.284,1.541,1.745,1.911,2.0448,2.152,2.241,2.313,2.5379,2.6383,2.6831,2.708
638,2015-08-07,0.5969,0.968,1.2775,1.516,1.707,1.866,1.9925,2.0965,2.183,2.2545,2.4756,2.575,2.619,2.6431
639,2015-08-10,0.6005,0.9765,1.2905,1.539,1.7407,1.9056,2.039,2.148,2.2369,2.31,2.535,2.635,2.6795,2.7045
640,2015-08-11,0.5695,0.923,1.225,1.4655,1.6605,1.8227,1.9555,2.064,2.1527,2.2255,2.4495,2.5485,2.592,2.617
641,2015-08-12,0.5625,0.915,1.22,1.4625,1.661,1.8255,1.959,2.0678,2.158,2.232,2.4645,2.5675,2.615,2.6425
642,2015-08-13,0.5898,0.9523,1.2585,1.5043,1.703,1.8649,1.9955,2.1024,2.1904,2.2635,2.4886,2.5891,2.6345,2.6605
643,2015-08-14,0.599,0.9665,1.277,1.5215,1.7205,1.881,2.011,2.117,2.203,2.274,2.4925,2.588,2.63,2.6532
644,2015-08-17,0.585,0.9463,1.2507,1.492,1.6895,1.8499,1.9786,2.0845,2.1709,2.2435,2.4659,2.5651,2.6098,2.6345
645,2015-08-18,0.5935,0.9513,1.2541,1.498,1.697,1.8605,1.9945,2.1025,2.1915,2.266,2.4946,2.5965,2.643,2.669
646,2015-08-19,0.5585,0.898,1.1915,1.4275,1.622,1.788,1.9234,2.035,2.127,2.2038,2.444,2.552,2.6016,2.631
647,2015-08-20,0.5515,0.887,1.1751,1.405,1.592,1.75,1.8805,1.9875,2.0765,2.1501,2.382,2.4865,2.534,2.5617
648,2015-08-21,0.529,0.8445,1.126,1.355,1.547,1.7081,1.84,1.9485,2.039,2.114,2.351,2.4569,2.5045,2.534
649,2015-08-24,0.4815,0.787,1.0615,1.291,1.484,1.65,1.788,1.903,1.9951,2.0741,2.3196,2.432,2.485,2.5168
650,2015-08-25,0.4873,0.7965,1.0805,1.322,1.5266,1.6992,1.8435,1.9603,2.057,2.137,2.384,2.496,2.548,2.579
651,2015-08-26,0.495,0.811,1.108,1.364,1.582,1.767,1.9195,2.0427,2.1445,2.2293,2.4874,2.6036,2.659,2.6915
652,2015-08-27,0.5095,0.8343,1.136,1.391,1.6073,1.793,1.945,2.068,2.1696,2.253,2.5083,2.623,2.677,2.71
653,2015-08-28,0.5335,0.869,1.1624,1.408,1.615,1.793,1.941,2.061,2.1585,2.2395,2.4915,2.605,2.659,2.6906
654,2015-08-31,0.549,0.892,1.192,1.4405,1.6505,1.8285,1.975,2.0952,2.1922,2.2737,2.529,2.644,2.699,2.7325
655,2015-09-01,0.5278,0.8405,1.129,1.371,1.5769,1.7515,1.8975,2.016,2.1135,2.1945,2.4511,2.5675,2.6235,2.6575
656,2015-09-02,0.525,0.8426,1.137,1.3865,1.5989,1.7805,1.9282,2.0492,2.1497,2.2337,2.4945,2.613,2.6705,2.7042
657,2015-09-03,0.533,0.8391,1.127,1.3706,1.5811,1.7618,1.911,2.0345,2.1355,2.221,2.4848,2.6045,2.6625,2.6978
658,2015-09-04,0.5378,0.84,1.1165,1.35,1.55,1.7233,1.8698,1.9905,2.09,2.1725,2.4351,2.554,2.612,2.6468
659,2015-09-08,0.544,0.855,1.1358,1.375,1.58,1.758,1.9061,2.0285,2.1285,2.214,2.4782,2.599,2.656,2.691
660,2015-09-09,0.55,0.8598,1.139,1.375,1.5785,1.7565,1.9042,2.0255,2.1253,2.2105,2.469,2.5865,2.643,2.6765
661,2015-09-10,0.5565,0.87,1.152,1.3935,1.6,1.7785,1.928,2.0505,2.1515,2.236,2.4977,2.6165,2.6738,2.7074
662,2015-09-11,0.5505,0.8525,1.13,1.369,1.5775,1.7565,1.9045,2.0275,2.1292,2.2145,2.4771,2.597,2.654,2.6885
663,2015-09-14,0.556,0.862,1.1325,1.3685,1.5755,1.753,1.9035,2.027,2.1287,2.2145,2.4845,2.6075,2.6675,2.7039
664,2015-09-15,0.593,0.9188,1.2041,1.448,1.6601,1.841,1.993,2.1175,2.22,2.3075,2.58,2.706,2.7665,2.8026
665,2015-09-16,0.5955,0.918,1.2036,1.446,1.6575,1.84,1.9919,2.1165,2.2205,2.308,2.5799,2.705,2.766,2.8015
666,2015-09-17,0.517,0.8115,1.087,1.3304,1.5435,1.7295,1.8845,2.0137,2.1206,2.2113,2.4936,2.6245,2.6878,2.7265
667,2015-09-18,0.504,0.803,1.0785,1.3145,1.5213,1.699,1.849,1.9735,2.078,2.1651,2.4445,2.5745,2.6375,2.6755
668,2015-09-21,0.5225,0.826,1.1025,1.3414,1.5511,1.733,1.885,2.0115,2.1165,2.206,2.496,2.6325,2.699,2.74
669,2015-09-22,0.5015,0.7895,1.0535,1.2833,1.4865,1.666,1.819,1.9435,2.0492,2.1385,2.4264,2.56,2.6255,2.666
670,2015-09-23,0.5085,0.798,1.0645,1.2965,1.5012,1.6815,1.8315,1.9565,2.061,2.1505,2.4325,2.5635,2.627,2.6655
671,2015-09-24,0.5045,0.7843,1.0458,1.2763,1.48,1.6575,1.8075,1.9324,2.0365,2.125,2.4046,2.534,2.597,2.6345
672,2015-09-25,0.512,0.7938,1.056,1.2885,1.4932,1.6725,1.824,1.949,2.054,2.143,2.4245,2.555,2.618,2.656
673,2015-09-28,0.502,0.7677,1.014,1.2325,1.4265,1.5981,1.7455,1.8667,1.9685,2.0555,2.3325,2.4625,2.525,2.5615
674,2015-09-29,0.4915,0.7493,0.9892,1.199,1.387,1.5529,1.6948,1.8134,1.9123,1.9969,2.273,2.403,2.4655,2.503
675,2015-09-30,0.4965,0.7484,0.983,1.1946,1.3853,1.5542,1.6965,1.8149,1.916,2.0027,2.2825,2.416,2.4803,2.5192
676,2015-10-01,0.512,0.776,1.0164,1.228,1.415,1.581,1.7223,1.8405,1.94,2.0237,2.302,2.4343,2.4985,2.5375
677,2015-10-02,0.4693,0.7063,0.9415,1.154,1.3485,1.52,1.6665,1.789,1.893,1.9812,2.2663,2.402,2.4675,2.508
678,2015-10-05,0.4845,0.7394,0.981,1.201,1.401,1.5765,1.7289,1.8555,1.961,2.0518,2.3435,2.4825,2.5505,2.592
679,2015-10-06,0.4755,0.726,0.9674,1.1836,1.379,1.5508,1.702,1.827,1.932,2.0215,2.3115,2.4495,2.5174,2.5588
680,2015-10-07,0.4915,0.749,0.9956,1.2176,1.4169,1.59,1.736,1.8583,1.962,2.05,2.3323,2.4665,2.533,2.5725
681,2015-10-08,0.4951,0.762,1.0192,1.245,1.445,1.62,1.77,1.8944,2.0,2.09,2.3765,2.5121,2.5795,2.62
682,2015-10-09,0.4953,0.766,1.0218,1.245,1.4415,1.6135,1.7586,1.881,1.9845,2.0715,2.3549,2.488,2.554,2.5955
683,2015-10-13,0.4791,0.7335,0.9772,1.194,1.3875,1.5575,1.7025,1.8232,1.9253,2.0125,2.2986,2.4355,2.5032,2.5445
684,2015-10-14,0.4405,0.6635,0.8881,1.0947,1.2818,1.4515,1.5955,1.717,1.8205,1.909,2.2055,2.349,2.4201,2.4646
685,2015-10-15,0.468,0.7135,0.9495,1.1623,1.3507,1.518,1.661,1.7815,1.8833,1.97,2.2575,2.3965,2.465,2.506
686,2015-10-16,0.4723,0.729,0.9745,1.19,1.3805,1.5475,1.6905,1.8092,1.911,1.997,2.2841,2.4228,2.491,2.5318
687,2015-10-19,0.4615,0.713,0.957,1.1725,1.364,1.534,1.6795,1.801,1.903,1.9908,2.2783,2.417,2.4854,2.526
688,2015-10-20,0.48,0.7405,0.993,1.2158,1.411,1.5805,1.7255,1.8445,1.9447,2.0315,2.318,2.4562,2.5235,2.5645
689,2015-10-21,0.4778,0.732,0.976,1.191,1.3801,1.5475,1.6881,1.8061,1.905,1.99,2.273,2.4105,2.4773,2.5173
690,2015-10-22,0.479,0.7295,0.971,1.1885,1.3805,1.548,1.6905,1.8108,1.9105,1.9951,2.2747,2.4095,2.4748,2.513
691,2015-10-23,0.4975,0.762,1.013,1.232,1.425,1.593,1.7368,1.855,1.954,2.0382,2.313,2.446,2.509,2.5465
692,2015-10-26,0.4903,0.747,0.9885,1.2043,1.395,1.5599,1.6985,1.8145,1.9095,1.9923,2.2638,2.396,2.4595,2.4955
693,2015-10-27,0.488,0.7363,0.9723,1.1848,1.3738,1.5386,1.6797,1.7952,1.8921,1.976,2.252,2.3868,2.4505,2.487
694,2015-10-28,0.543,0.8203,1.0671,1.2793,1.4635,1.622,1.756,1.8655,1.9567,2.0343,2.2905,2.4145,2.4723,2.5042
695,2015-10-29,0.553,0.8445,1.1045,1.3275,1.5165,1.6785,1.8135,1.925,2.0175,2.096,2.3542,2.479,2.537,2.5693
696,2015-10-30,0.5545,0.847,1.1041,1.3155,1.496,1.6545,1.7848,1.8933,1.984,2.0615,2.3177,2.442,2.5005,2.5325
697,2015-11-02,0.564,0.8663,1.1255,1.3418,1.526,1.6832,1.8144,1.9235,2.013,2.09,2.3438,2.4675,2.5252,2.5575
698,2015-11-03,0.5755,0.8798,1.1423,1.3585,1.542,1.702,1.836,1.946,2.0385,2.116,2.375,2.5018,2.5598,2.5935
699,2015-11-04,0.5925,0.9051,1.1726,1.386,1.5643,1.7154,1.84,1.944,2.03,2.1033,2.3505,2.472,2.5279,2.5585
700,2015-11-05,0.593,0.904,1.169,1.3845,1.5611,1.715,1.843,1.9507,2.0403,2.1152,2.3669,2.4895,2.5455,2.578
701,2015-11-06,0.6343,0.9785,1.272,1.4981,1.6801,1.833,1.959,2.0623,2.1501,2.224,2.4733,2.595,2.6512,2.6828
702,2015-11-09,0.643,0.9835,1.2793,1.5068,1.689,1.8428,1.971,2.0762,2.1648,2.24,2.4905,2.6125,2.6685,2.7005
703,2015-11-10,0.6353,0.9688,1.26,1.49,1.6758,1.831,1.962,2.069,2.1585,2.235,2.4885,2.6118,2.6683,2.701
704,2015-11-11,0.6355,0.9671,1.2775,1.5005,1.6661,1.828,1.9585,2.0695,2.151,2.2355,2.488,2.6105,2.667,2.695
705,2015-11-12,0.642,0.974,1.261,1.4857,1.6641,1.815,1.939,2.043,2.129,2.203,2.449,2.5687,2.623,2.6547
706,2015-11-13,0.6235,0.9353,1.2121,1.426,1.6,1.7505,1.878,1.9843,2.073,2.1493,2.4046,2.5273,2.5858,2.62
707,2015-11-16,0.622,0.938,1.2123,1.4294,1.6055,1.755,1.8813,1.987,2.0752,2.151,2.4043,2.5265,2.585,2.6193
708,2015-11-17,0.629,0.9398,1.209,1.424,1.597,1.745,1.8684,1.9719,2.0595,2.1343,2.386,2.508,2.5658,2.5998
709,2015-11-18,0.637,0.956,1.23,1.4443,1.6149,1.7568,1.874,1.974,2.0585,2.1308,2.3738,2.492,2.547,2.58
710,2015-11-19,0.6445,0.95,1.2075,1.4118,1.573,1.7108,1.828,1.9261,2.0105,2.082,2.3238,2.441,2.4977,2.53
711,2015-11-20,0.6555,0.959,1.2148,1.4158,1.578,1.716,1.834,1.9345,2.02,2.093,2.3315,2.446,2.501,2.5315
712,2015-11-23,0.6785,0.9861,1.2375,1.433,1.5897,1.7255,1.843,1.9415,2.0258,2.0988,2.3324,2.4455,2.499,2.5303
713,2015-11-24,0.6815,0.986,1.242,1.4383,1.5957,1.733,1.849,1.9484,2.0331,2.1061,2.3466,2.4618,2.5175,2.5505
714,2015-11-25,0.6805,0.987,1.238,1.435,1.594,1.7292,1.844,1.9423,2.026,2.0981,2.3375,2.4528,2.509,2.542
715,2015-11-26,0.681,0.994,1.247,1.439,1.595,1.729,1.844,1.9425,2.024,2.0985,2.3375,2.453,2.509,2.542
716,2015-11-27,0.685,0.984,1.2353,1.425,1.578,1.7115,1.824,1.9245,2.0115,2.0845,2.33,2.454,2.514,2.5485
717,2015-11-30,0.69,0.9925,1.2325,1.4167,1.5668,1.6975,1.8105,1.9095,1.9931,2.067,2.3125,2.4315,2.4903,2.525
718,2015-12-01,0.6805,0.9675,1.1953,1.3736,1.5199,1.6485,1.762,1.86,1.9451,2.0187,2.2626,2.382,2.44,2.4745
719,2015-12-02,0.7025,1.0016,1.2398,1.4223,1.5713,1.701,1.814,1.9112,1.9951,2.0672,2.3046,2.4195,2.475,2.5073
720,2015-12-03,0.7215,1.0348,1.2898,1.495,1.6621,1.804,1.926,2.0297,2.1188,2.1947,2.441,2.559,2.616,2.6495
721,2015-12-04,0.73,1.0357,1.2863,1.4827,1.6419,1.7803,1.899,2.0003,2.0875,2.162,2.406,2.5225,2.579,2.612
722,2015-12-07,0.7395,1.041,1.2812,1.466,1.6165,1.7501,1.8667,1.966,2.0509,2.124,2.3659,2.4827,2.5395,2.572
723,2015-12-08,0.754,1.0475,1.2835,1.467,1.615,1.7453,1.8605,1.9578,2.042,2.114,2.3585,2.478,2.537,2.57
724,2015-12-09,0.7385,1.0308,1.2685,1.453,1.604,1.739,1.8565,1.9565,2.043,2.118,2.373,2.4965,2.5588,2.5945
725,2015-12-10,0.76,1.0555,1.2997,1.494,1.651,1.7865,1.903,2.0025,2.0885,2.162,2.4105,2.53,2.5893,2.6225
726,2015-12-11,0.7205,0.9878,1.2165,1.3988,1.5515,1.6898,1.8093,1.9121,2.001,2.0763,2.3278,2.4495,2.509,2.543
727,2015-12-14,0.738,1.0181,1.256,1.447,1.6061,1.744,1.8628,1.9635,2.0501,2.125,2.3723,2.492,2.5495,2.5825
728,2015-12-15,0.7525,1.0372,1.283,1.4805,1.6435,1.7843,1.9048,2.0065,2.094,2.1697,2.4181,2.538,2.596,2.6285
729,2015-12-16,0.776,1.081,1.334,1.5335,1.6965,1.8348,1.9513,2.05,2.135,2.2078,2.4523,2.571,2.628,2.66
730,2015-12-17,0.794,1.088,1.331,1.52,1.6708,1.7987,1.9075,2.0002,2.0793,2.148,2.385,2.5005,2.5565,2.5888
731,2015-12-18,0.8045,1.0921,1.3338,1.5205,1.6712,1.799,1.907,1.9988,2.0775,2.146,2.3837,2.4985,2.555,2.587
732,2015-12-21,0.8155,1.1005,1.334,1.5185,1.669,1.7943,1.9018,1.9927,2.0698,2.1378,2.3758,2.492,2.5488,2.581
733,2015-12-22,0.8223,1.113,1.3492,1.538,1.6928,1.823,1.934,2.027,2.107,2.1763,2.414,2.5293,2.586,2.618
734,2015-12-23,0.8288,1.1201,1.3625,1.5493,1.7025,1.833,1.9439,2.0373,2.117,2.1873,2.4267,2.5435,2.6005,2.6335
735,2015-12-24,0.837,1.1295,1.366,1.546,1.6925,1.823,1.9314,2.0235,2.103,2.1719,2.407,2.5185,2.5745,2.606
736,2015-12-25,0.837,1.1285,1.365,1.548,1.6925,1.8255,1.9295,2.0233,2.103,2.171,2.407,2.5185,2.573,2.6025
737,2015-12-28,0.8445,1.14,1.3785,1.5563,1.701,1.8263,1.9332,2.0225,2.0995,2.1663,2.3956,2.5065,2.5602,2.5905
738,2015-12-29,0.8655,1.177,1.427,1.6121,1.7608,1.888,1.9955,2.0858,2.164,2.2314,2.463,2.5753,2.63,2.661
739,2015-12-30,0.8735,1.1795,1.422,1.6058,1.7515,1.875,1.98,2.0695,2.146,2.214,2.444,2.5555,2.611,2.6423
740,2015-12-31,0.866,1.1765,1.4098,1.5855,1.7275,1.846,1.951,2.038,2.1175,2.185,2.4205,2.5315,2.5865,2.619
741,2016-01-01,0.865,1.181,1.417,1.601,1.7305,1.846,1.9532,2.0413,2.149,2.1865,2.4193,2.5295,2.5885,2.622
742,2016-01-04,0.8545,1.1529,1.3845,1.5644,1.709,1.8315,1.9363,2.0258,2.1031,2.171,2.4017,2.514,2.569,2.601
743,2016-01-05,0.8451,1.1315,1.3568,1.5315,1.6735,1.7968,1.904,1.995,2.074,2.1431,2.382,2.4984,2.5578,2.591
744,2016-01-06,0.82,1.0871,1.3023,1.467,1.6031,1.7263,1.8345,1.9272,2.008,2.0788,2.319,2.4351,2.4943,2.528
745,2016-01-07,0.7968,1.0433,1.2485,1.4127,1.5505,1.678,1.791,1.8875,1.9705,2.0438,2.2895,2.4075,2.4668,2.5018
746,2016-01-08,0.797,1.0195,1.2088,1.3658,1.4998,1.626,1.7343,1.8292,1.9107,1.9833,2.2315,2.351,2.4118,2.4475
747,2016-01-11,0.7985,1.0215,1.2143,1.377,1.5195,1.649,1.7649,1.8641,1.9482,2.0228,2.272,2.3905,2.4495,2.484
748,2016-01-12,0.792,0.9975,1.1781,1.3325,1.4678,1.5918,1.7041,1.799,1.882,1.9548,2.1968,2.312,2.369,2.4025
749,2016-01-13,0.7905,0.986,1.1645,1.3188,1.4551,1.58,1.6923,1.7891,1.8725,1.9455,2.1931,2.3125,2.372,2.407
750,2016-01-14,0.7715,0.9621,1.1392,1.292,1.429,1.556,1.6715,1.7705,1.856,1.931,2.1825,2.302,2.362,2.3975
751,2016-01-15,0.7415,0.9103,1.0815,1.2343,1.3745,1.505,1.622,1.724,1.8123,1.8882,2.1323,2.2475,2.304,2.337
752,2016-01-19,0.7645,0.9333,1.1035,1.2615,1.405,1.533,1.6485,1.7468,1.832,1.906,2.144,2.258,2.313,2.346
753,2016-01-20,0.735,0.8913,1.0545,1.2067,1.3473,1.475,1.588,1.6867,1.7711,1.8453,2.081,2.1938,2.2485,2.2805
754,2016-01-21,0.734,0.902,1.074,1.236,1.3825,1.5148,1.6337,1.7365,1.826,1.902,2.1451,2.2613,2.3175,2.3515
755,2016-01-22,0.7505,0.9355,1.116,1.277,1.4215,1.5483,1.6615,1.7585,1.8425,1.916,2.1578,2.2745,2.3315,2.365
756,2016-01-25,0.747,0.919,1.0907,1.246,1.384,1.509,1.6196,1.716,1.7986,1.8719,2.116,2.2335,2.2915,2.325
757,2016-01-26,0.7365,0.9055,1.0785,1.2344,1.373,1.4978,1.6088,1.7053,1.788,1.8613,2.1075,2.2265,2.2855,2.321
758,2016-01-27,0.7355,0.901,1.0727,1.23,1.371,1.5022,1.617,1.7175,1.804,1.88,2.1304,2.251,2.311,2.3464
759,2016-01-28,0.7235,0.8895,1.0615,1.2175,1.3577,1.4862,1.6009,1.7005,1.7867,1.8618,2.109,2.228,2.2865,2.321
760,2016-01-29,0.694,0.8401,1.0,1.1502,1.2889,1.417,1.5317,1.6328,1.719,1.7955,2.0485,2.171,2.231,2.267
761,2016-02-01,0.708,0.8637,1.0272,1.1804,1.32,1.4488,1.5632,1.663,1.7495,1.8253,2.074,2.1955,2.2547,2.2895
762,2016-02-02,0.675,0.7955,0.9425,1.085,1.2185,1.344,1.4578,1.5586,1.6442,1.7198,1.966,2.0855,2.1438,2.178
763,2016-02-03,0.6783,0.785,0.9285,1.0775,1.22,1.3505,1.47,1.5745,1.6656,1.7453,2.0013,2.1245,2.185,2.2205
764,2016-02-04,0.682,0.7805,0.9153,1.0588,1.1975,1.33,1.4525,1.5613,1.6565,1.7386,2.0015,2.1295,2.1918,2.2285
765,2016-02-05,0.712,0.8168,0.948,1.0838,1.216,1.3465,1.4668,1.5755,1.67,1.7515,2.0141,2.1405,2.2035,2.2395
766,2016-02-08,0.6965,0.7685,0.8825,1.016,1.1498,1.2764,1.3942,1.5008,1.5932,1.674,1.933,2.0595,2.121,2.157
767,2016-02-09,0.6905,0.7627,0.8715,0.999,1.1253,1.2462,1.3585,1.4594,1.5483,1.627,1.8815,2.0075,2.0685,2.1038
768,2016-02-10,0.681,0.7365,0.83,0.945,1.0623,1.1775,1.2815,1.3776,1.464,1.54,1.7896,1.913,1.9735,2.0083
769,2016-02-11,0.663,0.7166,0.8093,0.927,1.045,1.1505,1.247,1.3348,1.4147,1.4868,1.737,1.863,1.925,1.9605
770,2016-02-12,0.6865,0.7735,0.8861,1.0161,1.142,1.2553,1.356,1.4475,1.5298,1.602,1.856,1.9827,2.046,2.084
771,2016-02-16,0.686,0.774,0.887,1.011,1.136,1.2535,1.3594,1.4545,1.54,1.617,1.8787,2.0097,2.0755,2.115
772,2016-02-17,0.7015,0.797,0.9164,1.0485,1.1782,1.3,1.4092,1.5065,1.5945,1.6725,1.934,2.064,2.1285,2.168
773,2016-02-18,0.689,0.7668,0.8705,0.994,1.117,1.233,1.3389,1.4345,1.5205,1.5978,1.8615,1.9935,2.0603,2.1014
774,2016-02-19,0.716,0.8055,0.9095,1.027,1.145,1.255,1.357,1.4488,1.5315,1.606,1.868,2.0012,2.068,2.108
775,2016-02-22,0.721,0.81,0.915,1.0315,1.1465,1.257,1.3586,1.4505,1.5325,1.6075,1.8685,2.002,2.069,2.109
776,2016-02-23,0.7135,0.7876,0.884,0.9967,1.1094,1.2188,1.3203,1.411,1.4928,1.5683,1.8325,1.969,2.036,2.0768
777,2016-02-24,0.7275,0.8038,0.9045,1.0183,1.1315,1.2422,1.343,1.4333,1.5167,1.5915,1.8527,1.988,2.0545,2.0935
778,2016-02-25,0.7135,0.7785,0.871,0.9804,1.091,1.2005,1.302,1.393,1.475,1.5498,1.8133,1.9515,2.0195,2.06
779,2016-02-26,0.7515,0.8345,0.9318,1.0415,1.1505,1.2558,1.3538,1.4412,1.5215,1.5928,1.8543,1.9903,2.0585,2.098
780,2016-02-29,0.7415,0.8303,0.9252,1.0285,1.1341,1.2365,1.3355,1.4222,1.5012,1.5747,1.8373,1.9762,2.0453,2.0858
781,2016-03-01,0.7645,0.8858,0.9997,1.1165,1.229,1.3338,1.4292,1.5142,1.5892,1.6585,1.914,2.0503,2.1175,2.156
782,2016-03-02,0.7678,0.895,1.0167,1.1358,1.2496,1.357,1.4532,1.5378,1.613,1.6813,1.9235,2.053,2.1135,2.1474
783,2016-03-03,0.7615,0.888,1.0125,1.1375,1.256,1.3623,1.4575,1.5413,1.6155,1.6825,1.9175,2.043,2.102,2.1345
784,2016-03-04,0.7725,0.916,1.05,1.1753,1.291,1.399,1.497,1.5825,1.6585,1.7255,1.9605,2.0835,2.142,2.1735
785,2016-03-07,0.798,0.953,1.0931,1.218,1.3326,1.4377,1.532,1.6155,1.6888,1.7545,1.9832,2.104,2.1603,2.191
786,2016-03-08,0.783,0.9134,1.0345,1.1485,1.256,1.3574,1.452,1.536,1.61,1.6767,1.9115,2.037,2.0963,2.129
787,2016-03-09,0.7998,0.9395,1.0645,1.182,1.2908,1.3945,1.4897,1.574,1.6481,1.715,1.944,2.063,2.12,2.151
788,2016-03-10,0.8123,0.9795,1.1215,1.2435,1.353,1.456,1.5485,1.6305,1.7035,1.768,1.9855,2.0995,2.154,2.183
789,2016-03-11,0.8315,1.015,1.1685,1.2967,1.4093,1.514,1.6077,1.691,1.7635,1.8278,2.0515,2.1673,2.223,2.2538
790,2016-03-14,0.834,1.0097,1.1603,1.2857,1.397,1.498,1.5885,1.6693,1.7393,1.8025,2.027,2.1445,2.201,2.2325
791,2016-03-15,0.8498,1.0311,1.1793,1.306,1.417,1.518,1.6081,1.6887,1.7576,1.8211,2.043,2.159,2.2145,2.2451
792,2016-03-16,0.7748,0.9293,1.0691,1.1947,1.3089,1.4175,1.5163,1.6025,1.6788,1.7468,1.9828,2.105,2.165,2.1985
793,2016-03-17,0.7825,0.9345,1.0705,1.1935,1.3054,1.4123,1.508,1.5925,1.6675,1.7345,1.9679,2.089,2.1475,2.181
794,2016-03-18,0.7785,0.917,1.0445,1.164,1.2743,1.38,1.4773,1.5628,1.6385,1.706,1.946,2.07,2.131,2.166
795,2016-03-21,0.8025,0.9555,1.091,1.2125,1.3247,1.431,1.528,1.6135,1.6883,1.755,1.9917,2.1135,2.173,2.2071
796,2016-03-22,0.819,0.982,1.125,1.2495,1.362,1.4683,1.5645,1.649,1.7223,1.788,2.0155,2.1326,2.1893,2.2215
797,2016-03-23,0.811,0.9595,1.0905,1.207,1.3131,1.4175,1.513,1.5975,1.6715,1.7365,1.9625,2.0778,2.133,2.1635
798,2016-03-24,0.823,0.9725,1.1203,1.2357,1.341,1.4465,1.5435,1.6253,1.6998,1.771,1.9905,2.1068,2.1625,2.1925
799,2016-03-28,0.815,0.9695,1.103,1.223,1.332,1.4383,1.5348,1.6192,1.694,1.7595,1.9868,2.1025,2.158,2.19
800,2016-03-29,0.768,0.8933,1.0163,1.1335,1.243,1.349,1.447,1.532,1.6085,1.6761,1.9155,2.038,2.0985,2.134
801,2016-03-30,0.744,0.8625,0.9808,1.0985,1.2138,1.328,1.434,1.526,1.6077,1.681,1.938,2.069,2.1345,2.1735
802,2016-03-31,0.74,0.842,0.948,1.06,1.172,1.284,1.3898,1.4825,1.5635,1.638,1.8977,2.0305,2.0977,2.137
803,2016-04-01,0.758,0.8703,0.9785,1.087,1.196,1.304,1.407,1.497,1.5775,1.6495,1.9015,2.0319,2.0947,2.131
804,2016-04-04,0.75,0.8597,0.9648,1.0708,1.1775,1.287,1.3898,1.4815,1.5618,1.6345,1.8888,2.02,2.0848,2.1225
805,2016-04-05,0.736,0.8365,0.9317,1.035,1.1417,1.249,1.351,1.44,1.519,1.591,1.8435,1.9745,2.0375,2.075
806,2016-04-06,0.747,0.8555,0.958,1.0635,1.171,1.28,1.3833,1.4737,1.5553,1.6286,1.8845,2.0175,2.082,2.1196
807,2016-04-07,0.7285,0.8249,0.9163,1.015,1.1173,1.2213,1.3205,1.4095,1.489,1.5612,1.8152,1.948,2.0125,2.0495
808,2016-04-08,0.7425,0.845,0.941,1.043,1.146,1.253,1.356,1.4468,1.5285,1.6025,1.863,1.9985,2.0645,2.1025
809,2016-04-11,0.7425,0.8435,0.9425,1.044,1.1475,1.2535,1.3555,1.4465,1.528,1.6018,1.8653,2.003,2.0705,2.1093
810,2016-04-12,0.7535,0.8678,0.9723,1.079,1.186,1.293,1.3948,1.4855,1.5669,1.6403,1.8985,2.032,2.097,2.1335
811,2016-04-13,0.7525,0.8675,0.972,1.0747,1.178,1.284,1.3822,1.4711,1.552,1.6241,1.8824,2.0165,2.0825,2.1195
812,2016-04-14,0.763,0.8828,0.9905,1.1,1.2083,1.3138,1.4113,1.4996,1.5788,1.6502,1.9028,2.0345,2.0979,2.133
813,2016-04-15,0.7515,0.857,0.9593,1.0625,1.167,1.272,1.3693,1.4575,1.5371,1.6077,1.862,1.9948,2.059,2.095
814,2016-04-18,0.7548,0.8685,0.9732,1.079,1.1841,1.2892,1.3865,1.4755,1.5554,1.6261,1.8795,2.0111,2.0745,2.1105
815,2016-04-19,0.7708,0.8953,1.003,1.1092,1.2141,1.317,1.413,1.5,1.577,1.6474,1.9,2.032,2.096,2.1325
816,2016-04-20,0.795,0.9355,1.0557,1.1698,1.278,1.3835,1.4797,1.5655,1.6425,1.7122,1.9633,2.095,2.1585,2.194
817,2016-04-21,0.799,0.9418,1.0651,1.1807,1.2899,1.3945,1.4903,1.5757,1.652,1.722,1.975,2.1085,2.173,2.21
818,2016-04-22,0.8045,0.952,1.08,1.1997,1.3115,1.4185,1.516,1.6025,1.68,1.7509,2.004,2.1375,2.202,2.238
819,2016-04-25,0.8105,0.9645,1.0967,1.2195,1.333,1.4412,1.5405,1.6283,1.7055,1.776,2.0295,2.1635,2.227,2.2635
820,2016-04-26,0.8105,0.9709,1.1052,1.2298,1.345,1.454,1.553,1.6405,1.7175,1.7881,2.043,2.1775,2.2425,2.2795
821,2016-04-27,0.7905,0.9365,1.0585,1.173,1.281,1.388,1.486,1.5738,1.652,1.724,1.987,2.1255,2.1925,2.2315
822,2016-04-28,0.7825,0.9175,1.0373,1.1515,1.2598,1.366,1.4638,1.5511,1.63,1.702,1.9647,2.1027,2.1703,2.21
